Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,OwnerDisplayName
10935,1,,2017-03-31T04:46:20.900,1,15,15734,1511,2017-05-11T06:25:52.403,2017-05-11T06:25:52.403,Home Appliances and Energy Usage,"data-request,energy",0,0,,,
10936,2,,2017-03-31T06:51:16.427,2,,15153,14728,2017-04-02T16:52:42.210,2017-04-02T16:52:42.210,,,,0,,10030,
10937,1,10939,2017-03-31T18:39:28.593,1,23,1841,4184,2017-04-03T07:19:09.713,2017-04-03T07:19:09.713,Low resultion bathymetric and elevation data (eg ~ 20' by 20`),"data-request,geospatial",1,0,,,
10938,2,,2017-03-31T20:29:16.703,4,,15742,,,2017-03-31T20:29:16.703,,,,4,,10930,
10939,2,,2017-03-31T20:40:23.977,0,,190,,,2017-03-31T20:40:23.977,,,,1,,10937,
10940,1,,2017-04-01T07:59:50.203,0,73,15169,1511,2017-04-03T11:32:29.070,2017-04-03T11:32:29.070,Dataset on fake news spreading through Twitter,"data-request,machine-learning,social-media",0,2,,,
10941,1,,2017-04-01T12:29:32.387,2,59,754,,,2017-04-01T12:29:32.387,Database of French companies,"data-request,business,france",1,0,2,,
10942,2,,2017-04-01T12:29:32.387,3,,754,,,2017-04-01T12:29:32.387,,,,1,,10941,
10943,2,,2017-04-01T14:04:37.293,3,,958,,,2017-04-01T14:04:37.293,,,,0,,10932,
10944,1,,2017-04-01T16:26:00.513,0,32,13555,13555,2017-04-02T11:24:44.370,2017-04-02T11:24:44.370,"Database for digital cameras, laptops, phones","data-request,products",0,5,,,
10945,2,,2017-04-02T14:07:43.003,3,,15753,1511,2017-04-03T07:19:54.960,2017-04-03T07:19:54.960,,,,0,,10931,
10946,1,,2017-04-02T17:38:04.523,0,44,15754,,,2017-08-01T19:45:51.293,ArXiv data download per category,"data-request",1,0,,,
10947,1,,2017-04-02T19:04:55.927,0,18,15757,,,2017-04-02T19:04:55.927,MSOA code to match postcode,"data-request",0,1,,,
10948,2,,2017-04-02T22:45:53.953,1,,14970,90,2017-08-02T12:54:32.620,2017-08-02T12:54:32.620,,,,0,,10872,
10950,1,,2017-04-03T14:05:24.350,0,31,15763,90,2017-04-03T19:45:02.637,2017-04-03T19:45:02.637,English Sentiment Analysis Labeled Dataset,"data-request,sentiment-analysis",0,2,,,
10951,2,,2017-04-03T17:00:35.400,0,,15765,,,2017-04-03T17:00:35.400,,,,1,,10946,
10952,2,,2017-04-04T02:49:35.113,0,,90,,,2017-04-04T02:49:35.113,,,,0,,10563,
10954,2,,2017-04-04T12:45:53.547,-1,,1511,,,2017-04-04T12:45:53.547,,,,2,,7475,
10955,1,,2017-04-04T13:25:00.177,0,60,,90,2017-04-05T12:03:42.940,2017-04-05T15:03:06.907,Unemployment Data,"data-request,demographics",2,1,,,user155910
10956,2,,2017-04-04T13:53:09.670,2,,14970,,,2017-04-04T13:53:09.670,,,,0,,42,
10957,2,,2017-04-04T13:55:18.827,2,,14970,,,2017-04-04T13:55:18.827,,,,0,,10955,
10958,1,10975,2017-04-04T15:25:35.340,1,70,15774,14171,2017-04-06T08:17:35.137,2017-04-07T20:22:27.123,Sensor data trains dataset,"data-request,transportation,time-series,csv,sensors",1,2,,,
10959,2,,2017-04-05T07:09:18.110,0,,9213,4293,2017-05-11T13:36:56.290,2017-05-11T13:36:56.290,,,,0,,9649,
10960,2,,2017-04-05T15:03:06.907,3,,15546,,,2017-04-05T15:03:06.907,,,,1,,10955,
10962,1,,2017-04-05T23:10:47.970,0,9,15780,,,2017-04-05T23:10:47.970,Help finding a data set for Robust Regression?,"data-request",0,0,,,
10963,2,,2017-04-06T02:47:45.247,1,,15781,1766,2017-04-13T19:09:22.033,2017-04-13T19:09:22.033,,,,1,,10934,
10964,2,,2017-04-06T07:37:54.910,0,,14970,,,2017-04-06T07:37:54.910,,,,0,,78,
10965,2,,2017-04-06T09:04:02.027,3,,15783,,,2017-04-06T09:04:02.027,,,,0,,9752,
10966,2,,2017-04-06T12:54:30.223,0,,2804,,,2017-04-06T12:54:30.223,,,,0,,6706,
10967,1,11082,2017-04-06T13:07:58.503,1,52,2804,2804,2017-04-06T16:52:55.893,2017-07-25T14:33:24.523,Why do some patients have no clinical notes in the first 48 hours in the MIMIC-III database?,"mimic-iii",1,0,,,
10968,2,,2017-04-06T14:33:39.637,2,,2804,,,2017-04-06T14:33:39.637,,,,0,,10919,
10970,2,,2017-04-06T19:38:12.070,2,,15492,,,2017-04-06T19:38:12.070,,,,1,,10833,
10971,1,,2017-04-07T01:57:42.403,1,13,15793,15793,2017-04-07T15:30:55.043,2017-04-07T15:30:55.043,Looking for ASL letter and gesture resources (images/datasets),"usa,images",0,2,,,
10972,1,,2017-04-07T11:03:18.067,0,47,15050,,,2017-04-07T11:03:18.067,Multimodal dataset (image + text) for image classification,"data-request",0,0,,,
10973,2,,2017-04-07T19:57:29.857,0,,15800,,,2017-04-07T19:57:29.857,,,,0,,1,
10974,1,,2017-04-07T20:02:00.207,3,25,9216,14171,2017-04-10T05:16:38.840,2017-04-10T05:16:38.840,City mayor/council racial demographics,"data-request,usa,demographics,politics",0,0,1,,
10975,2,,2017-04-07T20:22:27.123,0,,8561,,,2017-04-07T20:22:27.123,,,,1,,10958,
10976,1,,2017-04-08T17:13:42.377,3,35,2485,4184,2017-04-10T15:16:51.550,2017-04-10T15:16:51.550,Newspaper ownership data,"data-request,companies,media,publishing",0,0,1,,
10977,1,,2017-04-09T14:11:46.197,2,72,15816,90,2017-04-09T15:03:02.213,2017-08-11T15:35:07.473,How to find address from the Census Blocks Code?,"usa,us-census,address",2,2,,,
10978,2,,2017-04-09T23:03:25.537,3,,2485,,,2017-04-09T23:03:25.537,,,,2,,10930,
10980,1,,2017-04-10T10:45:07.317,0,27,15818,133,2017-04-17T11:38:41.603,2017-04-17T11:38:41.603,Different summary numbers with DOL search and API data,"labor",0,3,1,,
10981,1,,2017-04-10T15:02:21.903,0,14,15822,4184,2017-04-11T19:58:07.400,2017-04-11T19:58:07.400,Where can I find a dataset of astronaut food?,"data-request,space",0,0,0,,
10982,1,,2017-04-10T21:08:46.147,1,14,15826,5766,2017-04-19T22:53:55.487,2017-04-19T22:53:55.487,Looking for dataset on teachers' unions membership by school district,"data-request,usa,education",0,0,,,
10983,1,,2017-04-10T21:15:51.603,2,68,6199,6199,2017-04-12T13:30:44.060,2017-08-10T15:11:53.243,time series for US weather,"data-request,weather",1,1,,,
10984,2,,2017-04-11T05:43:04.437,0,,14970,,,2017-04-11T05:43:04.437,,,,0,,10983,
10985,2,,2017-04-11T19:23:56.197,0,,14970,,,2017-04-11T19:23:56.197,,,,0,,1453,
10986,2,,2017-04-11T19:42:15.970,0,,12954,,,2017-04-11T19:42:15.970,,,,3,,10977,
10987,2,,2017-04-12T09:00:11.107,3,,10045,,,2017-04-12T09:00:11.107,,,,0,,4981,
10988,1,,2017-04-12T14:55:00.867,1,10,15842,,,2017-04-12T14:55:00.867,Undergrad-Total Institutional Aid Received by school,"data-request,education,aid",0,0,,,
10989,2,,2017-04-12T14:59:37.490,1,,15003,,,2017-04-12T14:59:37.490,,,,0,,10703,
10990,2,,2017-04-12T15:41:54.283,0,,15642,,,2017-04-12T15:41:54.283,,,,0,,10893,
10991,1,10994,2017-04-12T17:47:08.427,1,23,14609,4184,2017-04-13T11:29:43.917,2017-04-13T11:29:43.917,Where can I download North America Tropical Cyclones dataset?,"data-request,weather",1,0,,,
10992,1,,2017-04-12T19:44:16.970,1,49,15846,4184,2017-04-14T15:15:57.147,2017-04-14T15:15:57.147,Is there any dataset of Indian Traffics Signs?,"data-request,traffic,india,classification",1,0,,,
10994,2,,2017-04-12T21:46:28.357,2,,7037,,,2017-04-12T21:46:28.357,,,,0,,10991,
10995,1,,2017-04-13T07:55:11.490,3,60,15848,90,2017-04-21T19:39:40.850,2017-05-21T21:16:40.417,Train Stations Open Source Point Data,"data-request,geospatial,openstreetmap",1,3,0,,
10996,1,,2017-04-13T08:16:41.753,1,19,15849,4184,2017-04-14T09:28:27.127,2017-04-14T09:28:27.127,C2C commerce data set,"data-request,research,shopping",0,0,,,
10998,2,,2017-04-13T13:40:05.750,0,,1766,,,2017-04-13T13:40:05.750,,,,2,,10977,
11000,2,,2017-04-13T14:34:11.943,2,,10235,,,2017-04-13T14:34:11.943,,,,0,,10992,
11002,2,,2017-04-14T13:41:05.163,2,,133,,,2017-04-14T13:41:05.163,,,,0,,10705,
11003,2,,2017-04-14T17:25:34.310,1,,1766,,,2017-04-14T17:25:34.310,,,,0,,10932,
11004,2,,2017-04-14T17:36:45.020,1,,1766,,,2017-04-14T17:36:45.020,,,,0,,10856,
11005,1,,2017-04-14T17:48:06.043,1,12,14822,,,2017-04-14T17:48:06.043,US freight commodity flows by county or BEA,"data-request,transportation",0,0,,,
11006,2,,2017-04-14T17:54:52.240,1,,1766,,,2017-04-14T17:54:52.240,,,,0,,10427,
11007,1,,2017-04-14T19:31:38.947,2,84,2686,2686,2017-04-19T14:19:01.430,2017-07-22T18:07:53.187,List of symbols with corresponding names,"data-request,internet",3,1,1,,
11009,1,11014,2017-04-15T19:26:30.387,5,57,15871,7037,2017-04-18T15:24:17.547,2017-04-24T19:10:47.390,Where can I get shapefiles for changing German territory during the Second World War?,"data-request,geospatial,historical,europe,shapefiles",1,0,3,,
11010,1,,2017-04-06T21:10:15.920,1,22,13091,,,2017-04-30T13:44:00.233,How to get all U.S. census blocks within a state,"r,census",3,1,,,Ben
11011,2,,2017-04-06T23:35:46.147,1,,,,,2017-04-06T23:35:46.147,,,,0,,11010,Pdubbs
11012,2,,2017-04-07T03:17:00.060,1,,,,,2017-04-07T03:17:00.060,,,,0,,11010,austensen
11013,1,,2017-04-15T20:16:42.197,0,35,14379,4184,2017-04-20T07:47:16.690,2017-04-20T07:47:16.690,List of coodinate systems with attributes,"data-request,geospatial",1,7,,,
11014,2,,2017-04-15T20:22:02.853,8,,14379,-1,2017-04-16T06:16:16.830,2017-04-16T06:16:16.830,,,,1,,11009,
11015,1,11018,2017-04-15T23:37:35.017,1,54,15873,4184,2017-04-18T15:23:50.853,2017-04-18T15:23:50.853,Shapefile or GeoJSON of all Caribbean Islands,"data-request,geospatial,openstreetmap,north-america,south-america",1,0,,,
11016,1,11020,2017-04-16T10:20:03.967,0,65,15876,14171,2017-04-17T15:10:29.580,2017-06-26T13:37:00.753,How do football API's get their data?,"data-request,web-crawling",2,0,,,
11018,2,,2017-04-17T05:29:48.020,3,,15546,,,2017-04-17T05:29:48.020,,,,3,,11015,
11019,1,,2017-04-17T10:14:59.443,0,5,15878,,,2017-04-17T10:14:59.443,How to Create a Data type of varchar(256) in odata MetaData,"odata",0,0,,,
11020,2,,2017-04-17T11:07:16.950,-1,,15880,,,2017-04-17T11:07:16.950,,,,1,,11016,
11021,1,,2017-04-17T16:14:42.753,0,11,15884,,,2017-04-17T16:14:42.753,Dataset for Active browser fingerprint data?,"data-request",0,0,,,
11022,1,,2017-04-17T17:21:36.563,0,34,13314,,,2017-04-17T17:21:36.563,"cryptocurrency historic data in fine granularity, e.g. minute bars","api,historical",0,0,,,
11023,1,,2017-04-17T23:02:59.653,1,27,15889,4184,2017-04-18T14:32:52.640,2017-04-18T14:32:52.640,Dataset of retail (chain) store locations by store number,"data-request,geospatial,business,companies",0,4,1,,
11024,2,,2017-04-17T23:11:23.270,1,,15891,90,2017-04-18T03:59:38.063,2017-04-18T03:59:38.063,,,,0,,10785,
11025,1,,2017-04-18T05:17:41.047,1,46,15153,4293,2017-04-19T18:39:04.483,2017-04-19T18:39:04.483,Update on severity scores regarding code from MIMIC repository?,"mimic-iii",0,1,1,,
11026,1,11027,2017-04-18T06:54:56.533,2,106,3157,4293,2017-04-18T07:24:48.907,2017-04-18T07:25:59.477,List of all products and their ingredients,"data-request,food",1,1,1,,
11027,2,,2017-04-18T07:25:59.477,3,,4293,,,2017-04-18T07:25:59.477,,,,0,,11026,
11029,1,,2017-04-18T10:24:35.383,0,28,15892,15892,2017-04-18T21:04:07.090,2017-04-18T21:04:07.090,Solar direct normal radiation and presence of clouds,"weather",0,4,,,
11030,1,11044,2017-04-18T11:35:51.940,1,39,15788,14171,2017-04-19T14:05:56.327,2017-04-20T15:27:02.817,UK Wind Speed for QGIS,"data-request,geospatial,weather,uses-of-open-data",1,9,1,,
11031,2,,2017-04-18T15:58:27.270,1,,90,,,2017-04-18T15:58:27.270,,,,3,,11007,
11033,1,,2017-04-19T07:46:28.153,4,571,,4293,2017-04-28T17:15:38.880,2017-04-28T17:15:38.880,UK Cities longitude and latitude details,"data-request,geospatial,uk",4,2,0,,NTWH
11034,2,,2017-04-19T08:13:22.977,4,,15492,,,2017-04-19T08:13:22.977,,,,0,,11033,
11035,2,,2017-04-19T09:11:36.383,3,,312,,,2017-04-19T09:11:36.383,,,,0,,11033,
11036,2,,2017-04-19T09:15:20.827,3,,15898,4293,2017-04-28T14:52:35.660,2017-04-28T14:52:35.660,,,,0,,11033,
11037,2,,2017-04-19T12:19:27.720,2,,4293,,,2017-04-19T12:19:27.720,,,,0,,11033,
11038,2,,2017-04-19T12:44:50.390,1,,5766,,,2017-04-19T12:44:50.390,,,,0,,11013,
11039,2,,2017-04-19T13:05:05.807,1,,5766,,,2017-04-19T13:05:05.807,,,,0,,4899,
11040,1,11041,2017-04-19T22:15:07.457,1,22,15912,4293,2017-04-20T16:39:47.750,2017-04-20T16:39:47.750,API for FCC electronic equipments radio emissions,"data-request,telecom",1,0,,,
11041,2,,2017-04-19T23:11:16.697,1,,90,,,2017-04-19T23:11:16.697,,,,4,,11040,
11042,1,11043,2017-04-20T00:18:06.647,3,36,10644,90,2017-04-20T02:44:54.977,2017-04-20T17:13:23.403,Data set of French Communes,"data-request,france",2,0,1,,
11043,2,,2017-04-20T03:13:34.257,4,,33,4293,2017-04-20T13:16:25.727,2017-04-20T13:16:25.727,,,,0,,11042,
11044,2,,2017-04-20T15:27:02.817,1,,15788,,,2017-04-20T15:27:02.817,,,,0,,11030,
11045,2,,2017-04-20T17:13:23.403,0,,1834,,,2017-04-20T17:13:23.403,,,,0,,11042,
11046,1,,2017-04-20T17:16:28.807,0,21,10881,4293,2017-04-24T07:36:14.080,2017-04-24T07:36:14.080,In search of historical actual speed data for Chicago-land around 2007,"data-request,traffic",0,2,,,
11050,2,,2017-04-21T09:03:39.580,1,,14379,,,2017-04-21T09:03:39.580,,,,2,,10995,
11051,1,,2017-04-21T10:27:44.530,1,19,15924,,,2017-04-21T10:27:44.530,Do you have an API for filling ETA 9089,"labor",0,5,,,
11052,1,,2017-04-22T13:11:16.423,2,45,15933,90,2017-05-16T12:12:30.130,2017-05-16T12:12:30.130,Photos of tree leaves,"data-request,images,photographs",2,1,,,
11053,2,,2017-04-22T13:15:47.540,3,,90,,,2017-04-22T13:15:47.540,,,,0,,11052,
11054,1,,2017-04-22T19:35:37.887,1,73,15937,,,2017-04-23T00:01:08.623,Resume Dataset Request,"data-request,machine-learning,research",1,0,,,
11056,2,,2017-04-23T00:01:08.623,4,,5458,,,2017-04-23T00:01:08.623,,,,0,,11054,
11057,1,,2017-04-23T09:28:53.113,5,31,15935,4184,2017-04-24T06:53:13.163,2017-04-24T06:53:13.163,Word list with learning age,"data-request,english",0,1,,,
11058,2,,2017-04-23T12:50:56.867,2,,15492,,,2017-04-23T12:50:56.867,,,,0,,11052,
11059,2,,2017-04-23T21:04:31.870,0,,15517,,,2017-04-23T21:04:31.870,,,,0,,553,
11061,1,,2017-04-24T01:25:36.213,2,51,15956,18,2017-04-25T00:17:47.143,2017-04-26T22:45:44.650,Crimes by Block Group for state of Michigan,"data-request,geospatial,crime",3,3,,,
11062,2,,2017-04-24T05:57:19.270,0,,14379,,,2017-04-24T05:57:19.270,,,,0,,11061,
11063,1,,2017-04-24T15:47:28.747,0,27,15960,,,2017-04-24T20:30:18.367,Drug patent to National Drug Code (NDC) mappings?,"healthcare,drugs",1,0,,,
11065,2,,2017-04-24T20:30:18.367,2,,14379,,,2017-04-24T20:30:18.367,,,,1,,11063,
11067,2,,2017-04-25T00:40:39.190,3,,18,,,2017-04-25T00:40:39.190,,,,0,,11061,
11069,1,,2017-04-25T02:56:55.667,3,23,15975,,,2017-04-25T07:46:40.953,Seeking school quality data?,"usa",0,3,,,KHarr
11070,1,,2017-04-25T10:34:35.520,3,29,15788,4293,2017-04-25T15:17:49.490,2017-04-25T15:17:49.490,UK flight paths,"data-request,geospatial,uk",0,2,,,
11071,1,11087,2017-04-25T10:47:01.003,3,30,15114,15114,2017-04-26T01:41:02.447,2017-04-27T00:32:24.280,How is a Crunchbase organisation's address flagged as headquarters?,"companies,address",1,0,1,,
11073,1,,2017-04-25T15:25:23.087,0,82,3490,4184,2017-04-26T14:06:46.763,2017-04-26T14:06:46.763,Receipt images database,"data-request,images",0,2,,,
11076,1,,2017-04-25T19:43:48.163,4,19,33,,,2017-04-25T19:43:48.163,Do US banks have reporting requirements for public money they hold?,"data-request,government,finance",0,0,1,,
11077,1,,2017-04-25T20:37:29.773,3,45,,18,2017-05-01T15:50:10.070,2017-05-01T15:50:10.070,2000 census data by block group,"data-request,usa,census",1,1,,,Hassan Masoomi
11078,1,,2017-04-25T23:06:02.513,1,86,15969,11218,2017-04-26T10:43:20.657,2017-08-25T15:10:33.683,Is there any public database for financial transactions,"data-request,finance",2,1,,,
11080,2,,2017-04-26T05:51:51.173,-2,,15256,,,2017-04-26T05:51:51.173,,,,0,,11078,
11081,1,,2017-04-26T11:07:23.463,0,14,6886,18,2017-04-26T14:21:47.630,2017-04-26T14:21:47.630,Looking for open astronautics text corpora,"data-request,nlp,corpora",0,0,,,
11082,2,,2017-04-26T12:39:39.150,0,,2804,,,2017-04-26T12:39:39.150,,,,0,,10967,
11083,2,,2017-04-26T15:24:44.987,4,,18,18,2017-04-28T18:14:01.080,2017-04-28T18:14:01.080,,,,0,,11077,
11084,1,,2017-04-26T19:40:21.703,2,42,15978,6229,2017-06-06T06:53:33.257,2017-06-06T06:53:33.257,"Seeking Meteorological stations data for Europe, especially Denmark?","data-request,geospatial,meteorology",0,6,,,
11085,2,,2017-04-26T22:23:15.267,0,,14076,,,2017-04-26T22:23:15.267,,,,0,,10050,
11086,2,,2017-04-26T22:45:44.650,1,,15781,,,2017-04-26T22:45:44.650,,,,0,,11061,
11087,2,,2017-04-27T00:32:24.280,3,,15981,,,2017-04-27T00:32:24.280,,,,1,,11071,
11088,1,,2017-04-27T06:50:02.543,0,29,15972,,,2017-04-27T06:50:02.543,Download clean coordinates from Wikipedia Map Module: … detailed map,"geospatial,maps,r,wikipedia",0,7,,,
11089,1,,2017-04-27T07:45:23.933,0,47,15985,4293,2017-04-27T08:24:56.920,2017-04-27T08:24:56.920,Has the trainval.txt in the VOC2012 the same purpose like the test.txt in the VOC2007?,"images,metadata",0,1,,,
11090,1,,2017-04-26T14:32:51.900,0,5,15985,,,2017-04-27T10:27:16.280,Hast the trainval.txt in the VOC2012 the same purpose like the test.txt in the VOC2007?,"python",0,1,,,Kev1n91
11092,2,,2017-04-27T13:11:00.117,0,,90,,,2017-04-27T13:11:00.117,,,,0,,11078,
11093,1,,2017-04-27T14:37:14.800,0,36,9182,,,2017-07-30T05:03:32.550,Types of license for OpenData,"releasing-data,licensing,legal",2,0,,,
11094,1,,2017-04-27T16:10:44.657,4,48,15994,15994,2017-04-30T00:03:27.780,2017-04-30T00:03:27.780,List of all UK political party/politician facebook pages,"data-request,uk,social-media,elections,politics",1,0,1,,
11095,1,,2017-04-27T18:26:01.263,4,18,15996,1511,2017-04-28T09:58:55.507,2017-04-28T09:58:55.507,EU workforce per commune,"data-request,europe,census,population",0,1,,,
11096,1,,2017-04-27T21:18:23.133,1,21,15999,,,2017-05-02T16:52:26.177,CKAN - Add Tags to a multiple datasets,"api,ckan",1,0,1,,
11097,1,,2017-04-27T21:43:01.517,0,7,16000,,,2017-04-28T09:49:16.797,API for OSHA Occupational Chemical Database,"labor",0,0,,,
11098,1,,2017-04-27T22:16:28.137,0,20,6541,,,2017-05-08T05:58:38.647,PDB protein data as a network (graph theory graph),"network-structure",1,0,,,
11099,1,,2017-04-27T23:52:52.297,0,26,16001,,,2017-04-27T23:52:52.297,Name and place of birth,"data-request,demographics,names",0,2,,,
11100,1,,2017-04-19T14:08:10.140,3,14,,6229,2017-06-06T06:53:26.920,2017-06-07T00:45:28.280,Looking to add layers of Massachusetts State Senator and State Representatives to map?,"data-request,usa,geospatial",2,2,1,,Stanley Wilson
11101,1,,2017-04-18T15:22:43.033,0,9,10881,,,2017-04-28T07:54:01.240,Seeking historical traffic data for Chicago area?,"usa,traffic",0,3,,,Jenna
11102,2,,2017-04-28T09:22:59.660,4,,4184,,,2017-04-28T09:22:59.660,,,,0,,11094,
11103,2,,2017-04-28T10:02:25.853,1,,1511,,,2017-04-28T10:02:25.853,,,,0,,10082,
11104,1,,2017-04-28T12:51:19.130,1,58,15788,15875,2017-05-22T13:05:38.300,2017-05-22T13:05:38.300,UK Cities and Towns,"data-request,city,uk,names,population",2,3,,,
11105,1,,2017-04-28T16:53:41.450,1,25,15912,4184,2017-05-01T13:27:35.900,2017-05-01T13:27:35.900,public list of world banks,"data-request,bank",0,2,,,
11106,2,,2017-04-29T08:30:54.897,1,,15492,,,2017-04-29T08:30:54.897,,,,0,,11104,
11107,1,,2017-04-29T09:47:59.883,0,14,16015,4184,2017-04-29T14:10:16.773,2017-04-29T14:10:16.773,How I can find a persons social profile link using email address?,"data-request,social-media,email",0,0,1,,
11109,1,,2017-04-29T16:04:41.803,1,64,16021,33,2017-04-29T17:00:25.017,2017-05-01T14:33:44.190,How to openFDA Query data from 2014 to present?,"openfda",1,2,,,
11110,1,,2017-04-29T19:25:01.980,0,22,16023,4184,2017-05-01T13:28:56.993,2017-05-01T22:45:54.507,Trying to match convenience store names / gas station names to their corporate parent,"data-request,business,names",2,0,,,
11111,1,,2017-04-29T18:36:04.030,1,17,,,,2017-04-29T20:09:20.170,Seeking shapefile for Ethnic Origin in Canada by Census Division?,"census,canada",0,0,,,Geoguest
11112,1,,2017-04-30T04:46:53.647,1,10,16025,958,2017-04-30T13:25:07.937,2017-04-30T13:25:07.937,Is there a way to get US public school serving area,"usa,geospatial,us-census,education,kml",0,1,,,
11113,2,,2017-04-30T06:09:25.137,2,,16027,16027,2017-04-30T07:10:11.317,2017-04-30T07:10:11.317,,,,0,,9297,
11114,2,,2017-04-30T06:21:40.717,2,,4184,,,2017-04-30T06:21:40.717,,,,0,,11110,
11115,1,,2017-04-30T12:30:49.223,1,34,438,4184,2017-05-01T13:28:11.127,2017-05-01T13:28:11.127,Wordnet for other languages,"data-request,dictionary,wordnet",1,0,1,,
11116,2,,2017-04-30T13:44:00.233,1,,958,,,2017-04-30T13:44:00.233,,,,0,,11010,
11117,2,,2017-04-30T17:10:23.633,1,,14851,,,2017-04-30T17:10:23.633,,,,0,,11115,
11118,2,,2017-04-30T22:23:35.400,1,,15093,,,2017-04-30T22:23:35.400,,,,3,,11093,
11119,2,,2017-05-01T14:33:44.190,1,,15495,,,2017-05-01T14:33:44.190,,,,1,,11109,
11120,2,,2017-05-01T18:12:16.443,0,,90,,,2017-05-01T18:12:16.443,,,,0,,10901,
11121,2,,2017-05-01T21:03:03.517,1,,18,,,2017-05-01T21:03:03.517,,,,0,,10793,
