Id,CreationDate,DisplayName,LastAccessDate,Views,UpVotes,DownVotes,AccountId
14579,1480419317,MattMedders,1480419317,0,0,0,9749043
14580,1480424696,Web_Designer,1486569911,0,2,0,265236
14581,1480425201,nkhuyu,1484638598,0,4,0,2246282
14582,1480443716,Society of Data Scientists,1480443716,0,0,0,9741704
14583,1480444702,user462455,1480533349,0,0,0,210691
14584,1480447281,jazcap53,1480447281,0,0,0,2761905
14585,1480463941,ePezhman,1480463941,0,0,0,361515
14586,1480469899,Mylsie,1480469899,0,0,0,2394227
14587,1480497092,dvb,1498633001,0,0,0,253395
14588,1480497241,weiji14,1483888266,0,0,0,8852137
14589,1480499708,Josh Maccabee,1480499708,0,0,0,7870362
14590,1480500934,Lulu Cheng,1488447710,0,0,0,2998205
14591,1480503735,dcudonk,1500004584,0,0,0,3874281
14592,1480508236,benczheng,1480508236,0,0,0,3957841
14593,1480508363,user17353,1480508363,0,0,0,9757232
14594,1480513775,plditallo,1491852223,0,1,0,454947
14595,1480529941,Lucent,1501140994,0,0,0,4291
14596,1480532473,ladysnowden,1480532473,0,0,0,9758821
14597,1480550800,Fido,1488709343,0,0,0,2048387
14598,1480552737,THelper,1503604516,0,6,0,384624
14599,1480554818,Tamás Györfi,1488758392,0,0,0,322292
14600,1480583710,erika,1480583710,0,0,0,9764056
14601,1480584960,Maximilian Aigner,1480584960,0,0,0,9492346
14602,1480587414,Gerhard Burger,1480587414,0,2,0,511537
14603,1480596500,Ilana,1480596500,0,0,0,9765077
14604,1480622369,vikas,1480631403,0,0,0,9766725
14606,1480625051,Varada Tambe,1480730841,0,0,0,9175743
14607,1480629792,SarthakDev,1480629792,0,0,0,2734527
14608,1480642413,Ajali,1480642413,0,0,0,6581897
14609,1480655739,aaaaa,1498007207,0,0,0,9769913
14610,1480656658,0bot,1480656658,0,0,0,1962071
14611,1480658104,Dilum Ranatunga,1480658104,0,0,0,25300
14612,1480660418,Jordan Leibowitz,1480672653,0,0,0,9770359
14613,1480669821,Alan Gerber,1481706244,0,1,0,2102530
14614,1480673266,Esli Hermsen,1480673266,0,0,0,6285273
14615,1480678320,Easton Lee,1480678320,0,0,0,5770270
14616,1480688663,hello.impt,1480688663,0,0,0,5283546
14617,1480714328,madhairsilence,1480975362,0,0,0,1282249
14618,1480722483,concrete_rose,1483831050,0,0,0,4454725
14619,1480722881,Z. Four,1482905035,0,0,0,9774122
14620,1480726001,Alejandro Lorite,1480726001,0,0,0,9774254
14621,1480745247,George Hilton,1480745247,0,0,0,9775338
14622,1480757971,Prafull Garg,1480914429,0,0,0,9124271
14623,1480758435,Juan,1485913018,0,0,0,107244
14624,1480792354,enjoypb,1481453178,0,0,0,3807545
14625,1480807865,Omid,1480807865,0,0,0,164351
14626,1480816883,Parviz Karimli,1480816883,0,0,0,7357011
14627,1480826467,Owen J Lamb,1481186537,0,0,0,8335630
14628,1480835994,Aspiring Developer,1502784851,0,1,0,7828763
14629,1480840944,FettahP,1481103163,0,0,0,9305490
14630,1480843188,Imageree,1480843188,0,1,0,13373
14631,1480847516,sibemol2,1480847516,0,0,0,6516962
14632,1480870319,Zhou Huaqiang,1480870319,0,0,0,9782964
14633,1480912320,trembl,1480912320,0,1,0,116292
14634,1480879717,JeopardyTempest,1503751959,0,15,0,3645794
14635,1480889267,user1389169,1482356917,0,0,0,1479470
14636,1480889652,Charlie.Lee,1480889652,0,0,0,9782831
14637,1480890164,Love,1480891642,0,0,0,9784453
14638,1480896320,David,1481075308,1,0,0,5624854
14639,1480900504,Dilip Gupta,1480900504,0,0,0,2236218
14640,1480900919,Eilia,1480900919,0,0,0,5545296
14641,1480906616,webzellent,1480906616,0,0,0,3159607
14642,1480908584,Adam Savitt,1480908584,0,0,0,9786255
14643,1480912540,prabhu,1481159001,0,0,0,1639081
14644,1480918262,Michael,1480918262,0,0,0,9653864
14645,1480931862,Alexandre N.,1480931862,0,0,0,9675433
14646,1480934307,Jatin Ganhotra,1480934307,0,0,0,145723
14647,1480937368,Lawrence Kesteloot,1481288181,0,1,0,73330
14648,1480940699,user2934164,1482903791,0,0,0,3509459
14649,1480947382,eccstartup,1480947382,0,0,0,1322611
14650,1480954443,Epulari,1489505391,0,0,0,9468244
14651,1480965917,Zhao,1480965917,0,0,0,8442059
14652,1480980885,Nuageux,1494309260,0,0,0,8466368
14653,1480987432,Ricardo Serrão,1480988775,0,0,0,8807182
14654,1481001272,MattLBeck,1481151557,0,0,0,315228
14655,1481002195,SYS_V,1498390138,2,0,0,9783301
14656,1481009642,RTM,1481602829,0,0,0,9795426
14657,1481012388,stdob--,1488548723,0,0,0,6438874
14658,1481017806,eanderholm,1481017806,0,0,0,9796216
14659,1481019218,sgraffinius,1481019218,0,0,0,9040706
14660,1481024004,Juansei,1481024004,0,0,0,6271289
14661,1481029217,anant,1484320917,0,0,0,9797082
14662,1481037601,Y. Pei,1481037601,0,0,0,2958745
14663,1481051283,Dimuth Tharaka Menikgama,1481051283,0,0,0,5401172
14664,1481055629,carence,1482445397,0,0,0,6288446
14665,1481057728,Husmukh Maheshwari,1481057728,0,0,0,435735
14666,1481061902,user14666,1481061902,0,0,0,9799490
14667,1481063929,tlucke,1481063929,0,0,0,9799730
14668,1481087532,Floern,1503726652,0,0,0,270038
14669,1481087704,Nicholas Morley,1481087704,0,0,0,7093597
14670,1481092243,Trevor Starnes,1481092243,0,0,0,9802954
14671,1481092740,Ali Arshad,1481092740,0,0,0,9803006
14672,1481097983,Luchostein,1481097983,0,0,0,3408558
14673,1481099028,mario,1481111830,0,0,0,9803636
14674,1481100114,mario,1481100114,0,0,0,9803750
14675,1481104625,atomsymbol,1481104625,0,0,0,429071
14676,1481109035,MedAli,1499323910,0,0,0,1960434
14677,1481122409,christina offermann,1481122409,0,0,0,9803625
14678,1481144270,PLN,1481144270,0,0,0,7039927
14679,1481145018,Sougata Bose,1481145018,0,0,0,2917804
14680,1481155232,Pri,1481155232,0,0,0,6440221
14681,1481173466,zibrahim,1484545098,0,0,0,9810106
14682,1481175106,Thomas Ristorcelli,1481665471,0,0,0,9810301
14683,1481184210,Nabla,1481184210,0,0,0,5712112
14684,1481203578,Phil,1481259240,0,0,0,9812830
14685,1481209164,Foto Blysk,1481209164,0,0,0,8044807
14686,1481222939,user3406088,1481222939,0,0,0,4154474
14687,1481252574,HowToInQGIS,1501118422,0,0,0,9775173
14688,1481258709,mayowawa,1481687323,0,0,0,5753495
14689,1481261605,chuckj,1481267152,0,0,0,2809251
14690,1481262424,user3664713,1481266817,0,0,0,4507773
14691,1481273789,Brian Jorden,1481283500,0,0,0,8772293
14692,1481282505,Libin Varghese,1488954039,0,0,0,1190242
14693,1481312472,josego,1482768604,0,0,0,2402478
14694,1481333776,Cheng,1481909654,0,0,0,4991691
14695,1481342872,Ben,1501386181,1,2,0,2166019
14696,1481352655,Eben Pelcyger,1481386241,0,0,0,8771381
14697,1481384891,metaperture,1481469940,0,0,0,924878
14698,1481400394,Nikolay Baranenko,1481400394,0,0,0,6695972
14699,1481419425,user141950,1481419425,0,0,0,9827363
14700,1481421736,glenn,1481421736,0,0,0,9827489
14701,1481422158,Victor Villar,1481422158,0,0,0,9301208
14702,1481424109,Jordan Meek,1481424109,0,0,0,5139291
14703,1481430604,ruX,1481502342,0,0,0,325908
14704,1481438251,Berat Baran Cevik,1481438251,0,1,0,7560497
14705,1481447028,Tavpritesh,1494901224,0,0,0,4608157
14706,1481476823,Shin Murakami,1481479065,0,0,0,9831383
14707,1481478353,David Tenenholtz,1481479397,0,0,0,7841117
14708,1481506549,Pinal,1481534592,0,0,0,2973488
14709,1481509275,LukasKawerau,1481512870,0,2,0,2098361
14710,1481520847,Brett Reynolds,1481711103,0,1,0,1084442
14711,1481522244,Josselyne Guerrero,1481522244,0,0,0,9835751
14712,1481524882,mjoyce91,1488357081,1,0,0,5813958
14713,1481535937,Mike Rose,1481535937,0,0,0,9837159
14714,1481538734,Muhammad Gad,1481705543,0,0,0,9837272
14715,1481560843,user14715,1481560843,1,0,0,9839269
14716,1481566196,danielunderwood,1481566196,0,0,0,2768656
14717,1481583941,Marosko89,1483393547,0,0,0,6783983
14718,1481590913,Kef,1481590913,0,0,0,9800756
14719,1481596330,suat,1481596330,0,2,0,235324
14720,1481608636,Vyga,1498094661,0,1,0,5897986
14721,1481611111,vandit,1489433460,0,0,0,348456
14722,1481613069,Mohammed Bedaiwi,1481613069,0,0,0,9844509
14723,1481614176,Justin SJ Lee,1481614176,0,0,0,8562794
14724,1481618708,thewaywewere,1481618708,0,0,0,6319018
14725,1481655466,Mehdi,1483692794,0,1,0,8388330
14726,1481668963,Chitrang,1481668963,0,0,0,4416651
14727,1481673930,Ana Basiri,1481673930,0,0,0,9849709
14728,1481676094,eigenvector,1494549938,1,34,0,9658068
14729,1481685075,strikr,1481685075,0,0,0,9848286
14730,1481689453,Gijs Den Hollander,1490248305,1,0,0,9791920
14731,1481694944,Neil F,1493194985,0,0,0,4238336
14732,1481706450,Ernest Wells,1481706450,1,0,0,9853324
14733,1481706602,user14733,1482423256,0,0,0,9853344
14734,1481709950,Cheri Somersall,1481709950,0,0,0,9853642
14735,1481712894,GiridharBandi,1502973251,0,0,0,266973
14736,1481723624,osintusr,1487611596,0,0,0,9167619
14737,1481731419,Tim Spaeth,1481731419,0,0,0,9855117
14738,1481731464,Timmy,1492662411,0,0,0,7914389
14739,1481745441,Maskani Ya Taifa,1481754458,0,0,0,9856173
14740,1481751796,Guillaume Rose,1498816758,0,0,0,228666
14741,1481751899,user675351,1481751899,0,0,0,9855259
14742,1481756728,Psy Phi,1481756728,0,0,0,9857200
14743,1481759787,Hardik Shah,1481759787,0,0,0,6397966
14744,1481760332,grldsndrs,1494167509,0,0,0,5898196
14745,1481760784,John M,1481760784,0,0,0,3183836
14746,1481764250,Diego Ponciano,1481764250,0,1,0,63778
14747,1481765020,Jan Abraham,1501370771,0,0,0,9858119
14748,1481780237,single_dad,1482206385,0,0,0,9859677
14749,1481784096,bburns.km,1499381451,0,3,0,87853
14750,1481804442,CitizenFish,1496190305,0,0,0,9753639
14751,1481808952,Julian Liederer,1481808952,0,0,0,9861843
14752,1481808955,Spiralis,1481808955,0,0,0,33814
14753,1481830481,user7047478,1481830481,0,0,0,6896886
14754,1481847249,Quidam,1481847249,0,0,0,4726048
14755,1481855293,dijksterhuis,1484495526,0,0,0,7867351
14756,1481863522,JasparLamarCrab,1481863522,0,0,0,9070849
14757,1481864447,Victor Sanchez,1489626714,0,0,0,5783435
14758,1481869581,Philiphorst,1481869581,0,0,0,4969116
14759,1481913709,Atul Agarawal,1481913709,0,0,0,7652347
14760,1481945162,Kreyszigan,1481945162,0,0,0,9182745
14761,1481946423,Pablo Di Nallo,1481946423,0,0,0,9870737
14762,1481947101,haniye alighanbari,1481947101,0,0,0,9855288
14763,1481949138,Eddard Omeka,1481949138,0,0,0,9870822
14764,1481950501,Amir Alagic,1481950501,0,0,0,3669543
14765,1481968281,user2738815,1494072846,0,0,0,3247780
14766,1481974738,Markos Linardos,1481981478,0,0,0,9851622
14767,1482003216,StevenW,1482386122,0,0,0,9502121
14768,1482009103,Dorothy Lynch,1482009103,0,0,0,9873726
14769,1482020704,bizecon,1482020704,0,0,0,2979221
14770,1482055447,Jean-Phi N,1482055447,0,0,0,9876477
14771,1482067379,Alex,1482067379,0,0,0,296552
14772,1482111364,Logan,1492654571,0,0,0,8924195
14773,1482112292,joe,1482112292,0,0,0,2828872
14774,1482130255,test,1482130255,0,0,0,2038784
14775,1482130696,Srikant,1482130696,1,0,0,9881856
14776,1482153643,kebin xing,1482153643,0,0,0,9883429
14777,1482168008,kalaimagal,1482168008,0,0,0,9142514
14778,1482178048,neoDev,1485209098,0,0,0,3914323
14779,1482181626,Alex,1482181626,0,0,0,7046398
14780,1482185363,JLR,1482185363,0,0,0,9885408
14781,1482186753,mondano,1483401468,0,1,0,4185796
14782,1482187051,AAga,1485491702,0,0,0,9568522
14783,1482201290,sony9,1482333300,0,0,0,9886982
14784,1482219614,GeoMatt22,1495251626,0,4,0,1375047
14785,1482255853,David Steve Matthe,1482255853,0,0,0,8402380
14786,1482275143,dharani,1482275143,0,0,0,9892560
14787,1482301974,Matteo Enna,1482909313,0,0,0,8730297
14788,1482313862,Sprotty,1482727365,0,0,0,35804
14789,1482326491,jasonleonhard,1482326491,0,0,0,1989121
14790,1482332259,ghafftech,1482334173,0,0,0,9640352
14791,1482339086,Chris Lindberg,1486894541,0,0,0,9897564
14792,1482346058,D Gopal,1482346058,0,0,0,9897962
14793,1482347041,johnml,1492498710,0,0,0,29224
14794,1482396751,Miklos,1482396751,0,0,0,2189854
14795,1482415659,Jachin,1482415659,0,0,0,22413
14796,1482428911,jsrhu,1482428911,0,0,0,9482526
14797,1482431633,이태환,1482672273,0,0,0,9904379
14798,1482445812,Uday K Reddy,1482467704,0,0,0,9854847
14799,1482447184,Peter Ogol,1482447184,0,0,0,9905555
14800,1482460863,mpjdem,1482460863,0,0,0,6173846
14801,1482465051,Aqil Raza,1482465051,0,0,0,9906920
14802,1482465891,Mikhail,1483359529,0,0,0,7243626
14803,1482467568,lonstar,1499250340,0,0,0,1604084
14804,1482478616,Dave Babbitt,1482478616,0,0,0,31594
14805,1482498034,Aldorio Satriajaya,1482498034,0,0,0,9908780
14806,1482517753,Xrave,1482517753,0,0,0,267939
14807,1482522675,user14807,1482522675,0,0,0,9909700
14808,1482530812,Dale Johnson,1482862471,0,1,0,7216257
14809,1482558708,SmokeDetector,1496723204,0,0,0,4606062
14810,1482559112,Srinivasan,1482559112,0,0,0,9909073
14811,1482567610,woakley5,1484388930,0,0,0,4740441
14812,1482616935,mihajlo,1482618997,0,0,0,1147478
14813,1482642612,Mark Nitz,1482642612,0,0,0,9908001
14814,1482647038,clog14,1497928614,0,0,0,1466627
14815,1482656406,user2314737,1482656406,0,0,0,2679033
14816,1482680726,jaspal gill,1482680726,0,0,0,9916179
14817,1482692559,user6745741,1492535261,0,0,0,6395717
14818,1482730436,ruxu,1482730436,0,0,0,1077783
14819,1482745303,d.histoire,1482745303,0,0,0,9910888
14820,1482749442,hippocrates,1482749442,0,0,0,9920229
14821,1482757699,user14821,1482757699,0,0,0,9920548
14822,1482759398,Daria,1496329480,0,1,0,6674794
14823,1482798666,Rob Sedgwick,1482798666,0,1,0,1023978
14824,1482799709,wmac,1503633494,0,0,0,329380
14825,1482804573,Laurent,1482804573,0,0,0,7893519
14826,1482827882,Dennis,1482827882,0,0,0,9925366
14827,1482830477,hippocrates,1482830477,0,0,0,9925540
14828,1482839097,BoobBoo,1483166117,1,0,0,2267124
14829,1482840380,Roman Zelichenko,1482846789,0,0,0,9926132
14830,1482864497,sravani,1482864497,0,0,0,9927343
14831,1482872014,an9r3a,1485417595,0,0,0,9927880
14832,1482876237,Mikhail Kashkin,1482876237,0,0,0,31264
14833,1482878916,Preet_Android,1482878916,0,40,0,1131447
14834,1482880771,proton,1483221257,0,1,0,5582741
14835,1482912685,Lewis Black,1496380238,0,0,0,8754658
14836,1482923081,Charlie,1483009487,0,0,0,2137027
14837,1482942091,Philip Broadway,1482942091,0,0,0,33276
14838,1482947815,T Hitchins,1482947815,0,0,0,9933313
14839,1482951462,MB_MB,1482951462,0,0,0,3551630
14840,1482967367,Joshua Briefman,1482967367,0,2,0,3051311
14841,1482981431,frankbacon322,1482981431,0,0,0,9935964
14842,1482986150,Inspector Javert,1482986150,0,0,0,9936397
14843,1482994148,kazalbrur,1482994148,0,0,0,4471531
14844,1482994277,Qwerty,1482994277,0,0,0,9753647
14845,1483076164,Ninja Cat,1483076164,0,0,0,339243
14846,1483116133,Roger Narayan,1491031342,0,0,0,8142037
14847,1483122584,Muhammad Aiyub,1483130386,0,0,0,9944712
14848,1483137268,jonschlinkert,1483137268,0,0,0,527396
14849,1483160028,Abed Naseri,1483160028,0,0,0,9946416
14850,1483177272,Daniele Cruz,1483177272,0,0,0,9946137
14851,1483183439,G5W,1503314402,1,7,0,6090066
14852,1483184374,a25bedc5-3d09-41b8-82fb-ea6c353d75ae,1488968717,0,0,0,5928819
14853,1483202897,Auz,1483202897,0,0,0,7383533
14854,1483280831,Guillochon,1483281983,0,2,0,1343486
14855,1483297603,Adrian Martínez,1491944881,0,0,0,9853092
14856,1483308510,Saad Ismail Shaikh,1483308510,0,0,0,9952543
14857,1483332716,Franz Plumpton,1484091757,0,0,0,3629879
14858,1483345534,Mike,1487241595,0,0,0,2620188
14859,1483364386,Travis Watkins,1483364386,0,0,0,48272
14860,1483365879,anu,1483365879,0,0,0,2065947
14861,1483371629,Jeanine Song,1487174255,0,0,0,9956978
14862,1483376445,fmark,1484161462,0,5,0,36238
14863,1483395637,Farzad Cyrus,1483395637,0,0,0,391757
14864,1483426461,Jacob Wall,1484712802,0,1,0,9961562
14865,1483427811,DCaugs,1483427811,0,0,0,1345527
14866,1483429255,Guido Leenders,1483429255,0,1,0,550727
14867,1483433422,JeromeFr,1502009746,0,3,0,4346469
14868,1483444318,user403922,1483515710,0,0,0,2651189
14869,1483447761,Brian Miller,1484661685,0,0,0,9963200
14870,1483455490,josh5252,1497147014,0,0,0,9963616
14871,1483458059,Joshua Kolden,1483865700,0,0,0,557935
14872,1483475617,Arnold Taremwa,1483475617,0,0,0,9959799
14873,1483476068,Sri Kadiyala,1486365421,1,0,0,6711970
14874,1483490513,Patrick Hofman,1483490513,0,0,0,970966
14875,1483497332,omololu,1484012740,1,0,0,9967054
14876,1483501322,RawBits,1483501322,0,0,0,2304204
14877,1483502974,gavenkoa,1483502974,0,0,0,57788
14878,1483513503,Jason Bryant,1483513503,0,0,0,9170047
14879,1483519134,Sandipan Dey,1483519134,0,0,0,5989805
14880,1483552695,AXO,1486777875,0,2,0,3204464
14881,1483575390,kikocorreoso,1493987729,1,0,0,6774203
14882,1483575399,Benyamin Shoham,1483575399,0,0,0,104162
14883,1483576507,user3797358,1483576507,0,0,0,4691287
14884,1483576802,Mk. V,1489099002,0,0,0,9697745
14885,1483587642,Sandra Young,1483587642,0,0,0,5554771
14886,1483598158,Cheng King,1483598158,0,0,0,8888700
14887,1483604186,Joanne B,1483604186,0,0,0,9976555
14888,1483610130,Dana Woodman,1483610130,0,2,0,252053
14889,1483615558,OmG,1497201350,0,0,0,4652336
14890,1483677200,AlexsousJ,1483677200,0,0,0,9982047
14891,1483681724,mr_alt_tech,1483681724,0,0,0,9982396
14892,1483681945,janq,1493363458,0,0,0,9982519
14893,1483683236,Poyo,1494148882,0,0,0,2399615
14894,1483685417,Arvan Jhon C. Tubongbanua,1483685417,0,0,0,9982843
14895,1483709548,Felipe Costa,1483709548,0,0,0,2493499
14896,1483718142,deaks,1483718142,0,0,0,134678
14897,1483727878,Aliya,1483727878,0,0,0,9921474
14898,1483733876,Martin Sleziak,1500076588,0,0,0,267077
14899,1483735860,user9292,1498648730,0,2,0,1206685
14900,1483737561,Iryna,1483759590,0,0,0,3463897
14901,1483748380,Anthony Joseph,1503379820,3,1,0,2819867
14902,1483761067,mike,1484474731,0,0,0,513151
14903,1483785012,Jared,1483785012,0,0,0,9988876
14904,1483811682,S.Markind,1483889829,1,0,0,8912756
14905,1483849192,Harry Weston,1489624689,0,3,0,510862
14906,1483893303,Damian Wood,1495984875,0,0,0,6740138
14907,1483902777,Kristy Hughes,1483902777,0,0,0,5767820
14908,1483907573,Gayathiri C,1483907573,0,0,0,9995671
14909,1483916289,famargar,1495765220,0,0,0,5231514
14910,1483921572,Usman Latif,1483921572,0,0,0,1673260
14911,1483923206,Om Prakash,1496286580,0,0,0,7022432
14912,1483930127,tockards,1483930127,0,0,0,6451259
14913,1483935448,Alen,1483935448,0,0,0,63703
14914,1483994464,Vladimir Nazarenko,1489031566,0,0,0,2375742
14915,1484017220,Jacob Tyler,1484017220,0,0,0,7591746
14916,1484028364,Pastorosky,1484028364,0,0,0,9966891
14917,1484029273,Ramasdf,1484034007,0,0,0,9732687
14918,1484030571,D.B.,1484030571,0,1,0,3983214
14919,1484032764,kmne68,1484032764,0,0,0,2536620
14920,1484043074,memex7337,1485019576,0,0,0,7655882
14921,1484044937,hancush,1484652790,0,0,0,10007751
14922,1484046165,Logik Works,1485779925,0,0,0,4882574
14923,1484052204,Georgi Pepelyankov,1484052204,0,0,0,5573119
14924,1484062601,Tuấn Đặng Minh,1484062601,0,0,0,9623946
14925,1484077603,World Trend News Bangla,1484077603,0,0,0,10009957
14926,1484085711,robinvdvleuten,1484873694,0,0,0,476722
14927,1484099202,ishido,1484600343,0,0,0,6916114
14928,1484105286,Zizah,1484117696,0,0,0,3967362
14929,1484107356,badkarma,1484107356,0,0,0,5255823
14930,1484110802,Eric GIACCAI,1484112041,0,0,0,10013404
14931,1484116654,Harry Hersh,1484204895,0,0,0,10014011
14932,1484118628,sallyraincloud,1484118628,0,0,0,7685295
14933,1484128134,Michal,1484548389,0,0,0,4416540
14934,1484135714,user14934,1485670218,0,0,0,10015662
14935,1484137384,Bob Bryan,1486525365,0,0,0,323680
14936,1484137824,user765160,1484226252,0,0,0,2649085
14937,1484155701,Matt B.,1484155701,0,0,0,446480
14938,1484177638,ouyangze,1484179461,0,0,0,10018778
14939,1484179817,GameOfBones,1485997372,0,1,0,8061075
14940,1484200630,Sundeep Basra,1484285249,0,0,0,10021271
14941,1484207916,Saurav Daruka,1484207916,0,0,0,2206507
14942,1484210743,Slovakov,1484210743,0,0,0,5286912
14943,1484216775,Rebecca,1484216775,1,0,0,10022875
14944,1484234363,PeteW,1484234363,0,0,0,6986237
14945,1484257389,Johni Devo,1485210562,0,0,0,5446335
14946,1484261145,user214916,1484261145,0,0,0,10025453
14947,1484264717,Mathieu D,1503443577,0,0,0,9297823
14948,1484277143,Rud Qertz,1500606689,0,0,0,9143320
14949,1484294173,user14949,1484294173,0,0,0,10029183
14950,1484337173,jinyu0310,1484337173,0,0,0,6170100
14951,1484347018,Mehraban,1484941887,0,0,0,2019179
14952,1484375505,Zainab,1484575829,0,0,0,8014570
14953,1484392715,Rtimeseries,1484392715,0,0,0,4245730
14954,1484433177,Wanhao You,1484433177,0,0,0,10036626
14955,1484436122,xbmono,1484437110,0,0,0,965193
14956,1484440933,Joey Baldwin,1484440933,0,0,0,10037009
14957,1484445715,jjrr,1486013481,0,0,0,3018329
14958,1484455796,paleo,1484455796,0,0,0,10037971
14959,1484463633,mvishnu,1498522449,0,0,0,329603
14960,1484512920,Amol Kulkarni,1484512920,0,0,0,7808272
14961,1484473949,Mohammed Aissaoui,1484476492,0,0,0,10039284
14962,1484477277,Simão Sá,1484477277,0,0,0,10039524
14963,1484483197,Servedup,1484483197,0,0,0,10039831
14964,1484483386,Servedup,1484483386,0,0,0,10039837
